customer_id,total_spend,total_visits,atv,total_item_count,cancellation_rate,unique_products,time_of_day,day_of_week,discount_rate,loyalty_member
13213,3834.62,14,273.90142857142854,2952,0.21428571428571427,181,13,3,0.14354066985645933,0
13214,3264.23,7,466.31857142857143,2966,0.0,207,14,2,0.10480349344978165,1
13215,81.6,1,81.6,96,0.0,1,18,1,0.0,0
13216,333.74,1,333.74,297,0.0,5,12,3,0.2,0
13217,266.12,6,44.35333333333333,364,0.3333333333333333,3,12,1,0.0,0
13218,62.63999999999999,1,62.63999999999999,88,0.0,5,16,3,0.2,0
13219,76.23,1,76.23,11,0.0,11,14,2,0.09090909090909091,0
13220,1336.0900000000001,5,267.218,396,0.0,46,10,3,0.09433962264150944,0
13221,847.41,2,423.705,244,0.0,62,13,2,0.09090909090909091,0
13222,88.5,1,88.5,30,0.0,1,13,1,0.0,0
13223,969.1200000000001,6,161.52,568,0.0,8,13,0,0.07692307692307693,1
13224,2150.85,3,716.9499999999999,1512,0.3333333333333333,101,14,0,0.13761467889908258,0
13225,16152.970000000001,17,950.174705882353,7383,0.058823529411764705,60,13,0,0.10317460317460317,1
13226,312.46,2,156.23,179,0.0,28,14,4,0.14285714285714285,1
13227,257.7,1,257.7,99,0.0,9,11,6,0.0,1
13228,358.0,1,358.0,200,0.0,2,14,0,0.5,0
13229,160.95,1,160.95,63,0.0,10,12,3,0.2,0
13230,5976.99,31,192.80612903225807,3311,0.03225806451612903,653,16,6,0.10435497124075596,0
13231,-355.2,1,-355.2,-1,1.0,1,16,4,0.0,1
13232,1322.3,7,188.9,766,0.0,147,13,6,0.135,0
13233,1176.46,4,294.115,1604,0.0,74,14,4,0.11842105263157894,0
13234,333.07,2,166.535,151,0.0,56,12,0,0.15517241379310345,0
13235,43.270000000000095,2,21.635000000000048,418,0.5,54,17,2,0.07407407407407407,1
13236,727.27,3,242.42333333333332,411,0.3333333333333333,34,8,3,0.10256410256410256,0
13237,643.0,1,643.0,128,0.0,24,10,2,0.08333333333333333,0
13238,986.73,7,140.96142857142857,440,0.14285714285714285,24,12,2,0.10416666666666667,1
13239,1579.84,6,263.3066666666667,1184,0.16666666666666666,87,10,3,0.1368421052631579,1
13240,1328.94,9,147.66,660,0.1111111111111111,160,13,6,0.11052631578947368,0
13241,112.53,1,112.53,46,0.0,40,11,6,0.075,0
13242,699.4,7,99.91428571428571,350,0.0,19,12,1,0.05714285714285714,0
13243,1185.98,5,237.196,536,0.0,165,13,3,0.085,0
13244,121.74000000000001,1,121.74000000000001,38,0.0,27,11,3,0.14814814814814814,1
13245,989.22,2,494.61,371,0.0,43,14,6,0.1111111111111111,0
13246,3204.06,14,228.86142857142858,2671,0.21428571428571427,229,13,2,0.13972602739726028,1
13247,501.12,4,125.28,328,0.0,18,11,6,0.16,0
13248,465.68,2,232.84,305,0.0,25,13,4,0.15384615384615385,0
13249,1608.93,9,178.77,1246,0.0,21,16,2,0.11428571428571428,0
13250,245.59,3,81.86333333333333,105,0.3333333333333333,17,14,6,0.05,0
13251,252.68,1,252.68,215,0.0,25,13,1,0.08,0
13252,341.3,3,113.76666666666667,128,0.3333333333333333,19,10,2,0.18181818181818182,0
13253,2951.11,4,737.7775,3015,0.0,73,12,1,0.10666666666666667,1
13254,51.410000000000004,1,51.410000000000004,43,0.0,4,15,6,0.5,1
13255,669.91,4,167.4775,404,0.25,26,13,2,0.037037037037037035,1
13256,0.0,1,0.0,12540,0.0,1,15,4,0.0,0
13257,117.95,3,39.31666666666667,29,0.6666666666666666,7,14,2,0.1111111111111111,0
13258,1002.4799999999999,5,200.49599999999998,445,0.0,29,13,2,0.06976744186046512,0
13259,1378.81,9,153.20111111111112,489,0.0,234,10,6,0.11038961038961038,0
13260,557.62,1,557.62,142,0.0,8,13,6,0.25,0
13261,944.1,2,472.05,210,0.0,8,10,6,0.0,1
13262,573.45,3,191.15,247,0.0,48,12,6,0.16,0
13263,8477.0,39,217.35897435897436,5287,0.0,507,15,3,0.1062367864693446,0
13264,722.5600000000001,1,722.5600000000001,375,0.0,38,12,3,0.13157894736842105,0
13265,2092.66,5,418.532,1740,0.0,66,9,4,0.08888888888888889,0
13266,5984.0199999999995,30,199.46733333333333,6717,0.36666666666666664,154,11,3,0.13803680981595093,1
13267,9197.66,50,183.9532,3895,0.28,153,9,2,0.12873563218390804,1
13268,3097.1,15,206.47333333333333,3581,0.26666666666666666,257,11,3,0.1382488479262673,1
13269,8505.36,30,283.512,6360,0.06666666666666667,239,12,6,0.10224948875255624,0
13270,590.0,1,590.0,200,0.0,1,14,2,0.0,0
13271,144.7,2,72.35,129,0.5,79,14,2,0.11904761904761904,1
13272,276.56,2,138.28,96,0.0,15,12,6,0.2,1
13273,138.98,1,138.98,153,0.0,16,14,3,0.125,1
13274,360.85,1,360.85,199,0.0,19,13,1,0.10526315789473684,0
13275,238.86,2,119.43,138,0.0,48,14,2,0.16666666666666666,0
13276,1842.31,7,263.1871428571429,826,0.2857142857142857,210,14,6,0.10256410256410256,0
13277,523.3,7,74.75714285714285,382,0.0,10,14,3,0.17391304347826086,0
13278,1428.2,5,285.64,1355,0.2,80,11,6,0.11009174311926606,0
13279,126.30000000000001,2,63.150000000000006,70,0.5,9,17,3,0.09090909090909091,0
13280,2256.5299999999997,8,282.06624999999997,1481,0.125,159,16,3,0.08823529411764706,0
13281,306.45,3,102.14999999999999,175,0.6666666666666666,24,16,6,0.07692307692307693,1
13282,1228.89,7,175.5557142857143,392,0.42857142857142855,43,15,0,0.05555555555555555,0
13283,373.36,4,93.34,204,0.0,19,13,1,0.1,1
13284,196.15,2,98.075,79,0.5,13,9,3,0.0,1
13285,3364.59,6,560.765,2457,0.0,182,13,2,0.1341991341991342,0
13286,708.06,1,708.06,267,0.0,46,15,6,0.13043478260869565,0
13287,519.67,7,74.23857142857142,237,0.5714285714285714,46,15,3,0.0945945945945946,0
13288,892.16,6,148.69333333333333,376,0.16666666666666666,7,15,2,0.16666666666666666,1
13289,307.95,1,307.95,119,0.0,16,11,2,0.0625,1
13290,-208.63,3,-69.54333333333334,-1,0.6666666666666666,1,11,0,0.0,0
13291,3200.32,11,290.9381818181818,1576,0.0,155,19,3,0.12987012987012986,1
13292,987.79,6,164.63166666666666,514,0.16666666666666666,55,10,0,0.05,0
13293,1180.34,7,168.61999999999998,549,0.14285714285714285,52,12,1,0.1095890410958904,0
13294,1689.53,3,563.1766666666666,996,0.0,93,12,2,0.06862745098039216,0
13295,1061.27,9,117.91888888888889,699,0.5555555555555556,56,11,6,0.16,0
13296,792.51,6,132.085,653,0.0,50,8,1,0.16981132075471697,1
13297,4352.67,8,544.08375,2693,0.125,108,15,0,0.07258064516129033,0
13298,360.0,1,360.0,96,0.0,2,13,3,0.5,0
13299,1173.3,5,234.66,408,0.4,56,10,1,0.15151515151515152,0
13300,1267.21,5,253.442,447,0.4,44,13,1,0.1206896551724138,0
13301,618.09,4,154.5225,345,0.0,75,13,6,0.1111111111111111,0
13302,159.2,2,79.6,12,0.0,3,12,3,0.6666666666666666,0
13303,61.72,1,61.72,26,0.0,4,14,3,0.0,1
13304,1120.79,7,160.11285714285714,688,0.42857142857142855,59,14,4,0.12643678160919541,0
13305,3616.41,16,226.025625,2228,0.0,153,14,3,0.13,0
13306,53.65,1,53.65,74,0.0,4,14,1,0.0,0
13307,273.34,3,91.11333333333333,140,0.0,15,13,0,0.06666666666666667,0
13308,1652.47,5,330.494,1070,0.2,65,9,3,0.17567567567567569,0
13309,1706.3700000000001,6,284.39500000000004,1914,0.0,95,12,4,0.08461538461538462,0
13310,1492.8,8,186.6,804,0.375,80,17,1,0.11,0
13311,598.57,2,299.285,305,0.0,25,14,1,0.11538461538461539,1
13312,124.75,1,124.75,41,0.0,5,14,1,0.0,0
13313,3423.27,15,228.218,2299,0.2,106,16,0,0.09947643979057591,1
13314,578.66,4,144.665,484,0.25,55,10,1,0.0958904109589041,0
13315,310.26,1,310.26,232,0.0,22,15,1,0.045454545454545456,0
13316,12656.18,12,1054.6816666666666,19882,0.16666666666666666,116,10,2,0.12571428571428572,1
13317,6068.531,31,195.75906451612903,3052,0.3870967741935484,222,13,3,0.09711286089238845,0
13318,640.76,3,213.58666666666667,304,0.0,14,13,2,0.15,0
13319,20974.96,78,268.9097435897436,8902,0.2564102564102564,347,14,3,0.13811007268951195,0
13320,2144.45,9,238.2722222222222,1472,0.3333333333333333,98,10,3,0.11688311688311688,0
13321,567.36,2,283.68,372,0.0,10,15,2,0.09090909090909091,1
13322,199.48000000000002,1,199.48000000000002,117,0.0,25,14,1,0.12,0
13323,787.85,5,157.57,175,0.0,6,13,4,0.047619047619047616,0
13324,10421.369999999999,23,453.1030434782608,8430,0.21739130434782608,36,12,1,0.08633093525179857,0
13325,675.3,1,675.3,240,0.0,12,10,0,0.25,1
13326,281.76,1,281.76,140,0.0,13,16,6,0.07692307692307693,0
13327,8996.03,22,408.91045454545457,4172,0.09090909090909091,176,15,1,0.12923076923076923,0
13328,1308.48,1,1308.48,680,0.0,17,15,3,0.058823529411764705,0
13329,4672.82,14,333.7728571428571,3266,0.42857142857142855,68,14,4,0.136,1
13330,2796.1,6,466.01666666666665,1951,0.0,80,12,1,0.1794871794871795,1
13331,262.4,1,262.4,54,0.0,12,8,2,0.25,0
13332,350.9,1,350.9,179,0.0,21,13,4,0.0,0
13333,1015.74,3,338.58,685,0.0,54,9,2,0.07272727272727272,0
13334,6124.8,6,1020.8000000000001,3178,0.16666666666666666,307,11,0,0.1300639658848614,0
13335,-955.06,1,-955.06,-1,1.0,1,14,3,0.0,0
13336,795.12,1,795.12,559,0.0,51,14,4,0.13725490196078433,1
13337,1548.55,2,774.275,955,0.5,88,13,4,0.15555555555555556,1
13338,2223.62,10,222.362,1126,0.6,113,12,1,0.1095890410958904,0
13339,860.12,1,860.12,326,0.0,54,8,0,0.1111111111111111,1
13340,22100.56,12,1841.7133333333334,9636,0.0,190,11,1,0.13023255813953488,1
13341,775.85,1,775.85,301,0.0,42,9,3,0.14285714285714285,0
13342,-14.100000000000001,1,-14.100000000000001,-4,1.0,2,16,3,0.0,0
13343,303.93,2,151.965,126,0.5,19,12,2,0.0,0
13344,2511.69,3,837.23,952,0.0,115,10,0,0.10344827586206896,1
13345,377.6,2,188.8,139,0.5,20,9,4,0.0,1
13346,299.4,6,49.9,180,0.0,4,14,2,0.5,1
13347,341.36,1,341.36,205,0.0,8,13,4,0.0,0
13348,233.76,1,233.76,136,0.0,14,17,3,0.0,1
13349,247.32,1,247.32,225,0.0,16,8,1,0.0,0
13350,910.72,3,303.5733333333333,284,0.3333333333333333,36,13,2,0.06976744186046512,0
13351,373.94,1,373.94,117,0.0,16,12,1,0.0625,0
13352,389.28,2,194.64,315,0.5,24,13,0,0.14814814814814814,0
13353,-28.849999999999998,1,-28.849999999999998,-3,1.0,3,11,1,0.0,1
13354,743.53,1,743.53,604,0.0,51,13,3,0.13725490196078433,1
13355,674.7,1,674.7,314,0.0,32,14,1,0.09375,0
13356,768.24,1,768.24,325,0.0,42,14,1,0.16666666666666666,0
13357,3770.68,5,754.136,2095,0.0,284,14,0,0.11398963730569948,0
13358,439.03,1,439.03,285,0.0,29,11,2,0.13793103448275862,0
13359,1001.96,4,250.49,374,0.5,52,15,0,0.08196721311475409,0
13360,1464.1,7,209.15714285714284,932,0.42857142857142855,58,12,3,0.1095890410958904,1
13361,1450.5,2,725.25,324,0.0,29,7,3,0.14705882352941177,0
13362,5357.57,10,535.757,2469,0.3,186,11,4,0.13815789473684212,0
13363,1723.86,3,574.62,1146,0.0,78,11,1,0.06862745098039216,0
13364,0.0,2,0.0,0,0.5,10,9,1,0.05,1
13365,2164.32,4,541.08,1236,0.5,124,12,6,0.11940298507462686,1
13366,56.160000000000004,1,56.160000000000004,144,0.0,1,13,3,0.0,0
13367,510.20000000000005,1,510.20000000000005,253,0.0,20,10,0,0.15,1
13368,1086.1,5,217.21999999999997,594,0.2,45,9,0,0.1320754716981132,0
13369,263.75,2,131.875,127,0.5,14,11,3,0.10526315789473684,0
13370,721.32,2,360.66,336,0.5,39,10,4,0.11363636363636363,0
13371,2271.46,4,567.865,1016,0.5,75,15,2,0.031578947368421054,1
13372,378.64,1,378.64,159,0.0,23,12,6,0.21739130434782608,0
13373,7587.1900000000005,6,1264.5316666666668,4263,0.0,292,10,6,0.11173184357541899,0
13374,422.8,2,211.4,135,0.0,17,10,3,0.11764705882352941,0
13375,1786.48,3,595.4933333333333,1123,0.3333333333333333,62,10,0,0.1111111111111111,1
13376,1019.76,3,339.92,493,0.0,45,13,1,0.09433962264150944,0
13377,1495.43,4,373.8575,744,0.5,71,12,0,0.13580246913580246,0
13378,-756.4,1,-756.4,-1,1.0,1,11,2,1.0,0
13379,555.72,3,185.24,569,0.0,85,15,6,0.14893617021276595,0
13380,62.4,1,62.4,48,0.0,3,10,6,0.0,0
13381,8186.27,15,545.7513333333334,5109,0.2,155,10,0,0.11666666666666667,0
13382,1387.58,5,277.51599999999996,863,0.0,74,9,3,0.1511627906976744,1
13383,305.28000000000003,1,305.28000000000003,288,0.0,1,11,0,1.0,1
13384,6635.09,15,442.33933333333334,4130,0.26666666666666666,192,12,1,0.1070110701107011,0
13385,534.57,1,534.57,281,0.0,35,9,4,0.17142857142857143,1
13386,835.46,2,417.73,514,0.0,24,13,1,0.12903225806451613,0
13387,186.94,1,186.94,123,0.0,71,14,0,0.11267605633802817,1
13388,1135.7,4,283.925,700,0.25,68,12,6,0.1,1
13389,797.96,3,265.9866666666667,429,0.0,50,9,0,0.13725490196078433,1
13390,544.08,1,544.08,224,0.0,13,8,0,0.3076923076923077,0
13391,59.8,1,59.8,4,0.0,1,10,4,0.0,1
13392,91.14,1,91.14,82,0.0,8,13,6,0.0,0
13393,1105.85,6,184.3083333333333,658,0.3333333333333333,54,9,0,0.1095890410958904,1
13394,6323.88,24,263.495,5157,0.20833333333333334,256,12,3,0.13002364066193853,0
13395,1180.23,3,393.41,1660,0.0,77,14,3,0.12345679012345678,0
13396,1325.29,4,331.3225,592,0.5,42,16,3,0.10638297872340426,0
13397,3094.11,13,238.00846153846155,1327,0.23076923076923078,69,13,1,0.15053763440860216,0
13398,670.34,2,335.17,341,0.0,37,13,1,0.1282051282051282,0
13399,275.4,3,91.8,120,0.0,10,17,3,0.2,0
13400,300.93,2,150.465,282,0.5,23,9,3,0.125,0
13401,-1834.14,1,-1834.14,-1,1.0,1,15,3,0.0,0
13402,1226.8500000000001,4,306.71250000000003,917,0.0,55,15,3,0.11392405063291139,0
13403,229.5,3,76.5,114,0.0,9,8,2,0.1111111111111111,0
13404,252.49,2,126.245,111,0.0,11,11,2,0.09090909090909091,0
13405,1196.56,9,132.95111111111112,847,0.3333333333333333,33,16,3,0.06666666666666667,0
13406,557.22,3,185.74,286,0.3333333333333333,7,14,4,0.0,0
13407,2111.89,6,351.9816666666666,1623,0.5,86,11,1,0.10869565217391304,0
13408,49404.702,135,365.9607555555555,28519,0.21481481481481482,323,12,0,0.09579439252336448,1
13409,-525.65,1,-525.65,-1,1.0,1,15,3,0.0,1
13410,2172.51,12,181.04250000000002,1233,0.25,25,15,0,0.1509433962264151,0
13411,209.8,1,209.8,69,0.0,17,13,2,0.17647058823529413,1
13412,474.59999999999997,1,474.59999999999997,175,0.0,33,16,0,0.09090909090909091,0
13413,345.8,8,43.225,382,0.25,39,12,2,0.17777777777777778,0
13414,2482.24,7,354.60571428571427,2700,0.14285714285714285,50,11,3,0.07017543859649122,0
13415,665.42,5,133.084,404,0.2,85,14,4,0.09734513274336283,0
13416,940.8000000000001,3,313.6,208,0.0,16,14,3,0.038461538461538464,1
13417,1593.89,7,227.69857142857146,508,0.14285714285714285,57,12,0,0.10975609756097561,0
13418,11242.22,37,303.84378378378375,7271,0.16216216216216217,328,14,2,0.10382513661202186,0
13419,221.06,1,221.06,275,0.0,16,12,4,0.1875,0
13420,140.35,4,35.0875,88,0.5,8,8,2,0.1,0
13421,3970.8,11,360.9818181818182,2311,0.2727272727272727,176,15,6,0.125,0
13422,2601.55,2,1300.775,1321,0.5,127,13,3,0.1484375,1
13423,217.03,1,217.03,141,0.0,12,9,3,0.0,0
13424,557.92,2,278.96,526,0.5,40,10,3,0.0975609756097561,0
13425,3362.73,8,420.34125,2352,0.375,124,14,4,0.10555555555555556,0
13426,8076.76,24,336.5316666666667,4847,0.08333333333333333,163,12,2,0.11594202898550725,0
13427,1006.53,6,167.755,880,0.0,35,12,3,0.11538461538461539,0
13428,474.8,3,158.26666666666668,352,0.0,122,14,1,0.1323529411764706,0
13429,1006.8,4,251.7,1390,0.0,55,12,6,0.13432835820895522,0
13430,648.6899999999999,4,162.17249999999999,738,0.5,49,14,2,0.18518518518518517,0
13431,3289.24,9,365.4711111111111,1566,0.1111111111111111,113,11,0,0.13846153846153847,1
13432,438.45,2,219.225,216,0.0,98,13,0,0.08181818181818182,0
13433,656.87,5,131.374,189,0.2,22,17,3,0.2,0
13434,1666.8600000000001,5,333.372,864,0.0,17,9,0,0.05714285714285714,0
13435,4373.0,11,397.54545454545456,2669,0.18181818181818182,96,13,6,0.1095890410958904,1
13436,196.89,1,196.89,76,0.0,12,10,3,0.0,0
13437,3408.06,7,486.86571428571426,1283,0.0,143,14,3,0.15568862275449102,1
13438,46.5,1,46.5,10,0.0,1,18,3,0.0,0
13439,983.31,3,327.77,950,0.0,132,14,1,0.15151515151515152,0
13440,1213.95,10,121.39500000000001,551,0.3,49,10,1,0.21428571428571427,1
13441,720.9,2,360.45,520,0.0,33,10,0,0.15789473684210525,0
13442,419.87,3,139.95666666666668,115,0.0,33,14,1,0.13157894736842105,0
13443,1234.11,7,176.30142857142854,790,0.14285714285714285,176,12,4,0.09,0
13444,572.33,2,286.165,308,0.0,51,13,1,0.1509433962264151,0
13445,241.89999999999998,1,241.89999999999998,198,0.0,7,15,1,0.14285714285714285,0
13446,3608.86,18,200.49222222222224,2337,0.3888888888888889,115,11,3,0.0794392523364486,0
13447,1104.23,4,276.0575,577,0.25,55,13,6,0.11290322580645161,0
13448,7886.81,19,415.09526315789475,4148,0.3157894736842105,321,12,3,0.10694183864915573,0
13449,291.88,1,291.88,222,0.0,19,8,2,0.21052631578947367,0
13450,4117.54,14,294.11,4316,0.07142857142857142,57,14,3,0.08783783783783784,1
13451,6911.73,13,531.6715384615384,5147,0.15384615384615385,562,16,6,0.11811811811811812,0
13452,729.8,3,243.26666666666665,6,0.0,2,9,0,0.0,0
13453,758.99,5,151.798,339,0.4,33,13,1,0.023809523809523808,0
13454,219.87,1,219.87,198,0.0,23,14,0,0.13043478260869565,0
13455,2080.88,11,189.1709090909091,767,0.45454545454545453,79,14,2,0.12686567164179105,0
13456,1737.8200000000002,7,248.26000000000002,756,0.14285714285714285,43,15,4,0.16923076923076924,1
13457,143.27,4,35.8175,93,0.5,9,12,2,0.0,0
13458,11850.62,24,493.77583333333337,6712,0.3333333333333333,290,15,3,0.10462776659959759,1
13459,1160.4099999999999,2,580.2049999999999,986,0.0,57,13,1,0.0958904109589041,1
13460,183.44,2,91.72,286,0.0,16,9,4,0.17647058823529413,0
13461,4138.5,8,517.3125,3128,0.25,30,13,2,0.09090909090909091,0
13462,1145.6,6,190.9333333333333,696,0.16666666666666666,64,10,0,0.041666666666666664,0
13463,-158.65,1,-158.65,-1,1.0,1,15,4,0.0,0
13464,3083.89,7,440.55571428571426,1429,0.14285714285714285,128,15,2,0.1513157894736842,0
13465,931.12,2,465.56,584,0.0,34,15,6,0.20588235294117646,1
13466,952.25,7,136.03571428571428,648,0.2857142857142857,49,13,2,0.11864406779661017,1
13467,994.76,2,497.38,541,0.0,89,16,3,0.10989010989010989,0
13468,12494.38,87,143.6135632183908,5557,0.1724137931034483,292,10,3,0.14545454545454545,0
13469,82.4,1,82.4,52,0.0,6,15,2,0.0,0
13470,165.0,2,82.5,100,0.0,7,17,1,0.1,0
13471,2391.17,4,597.7925,1476,0.0,214,11,6,0.09871244635193133,0
13472,592.24,2,296.12,310,0.0,24,9,2,0.14285714285714285,1
13473,2410.98,10,241.098,956,0.2,65,10,1,0.09722222222222222,0
13474,642.54,3,214.17999999999998,310,0.0,116,14,6,0.07317073170731707,1
13475,1431.78,4,357.945,1012,0.0,64,12,2,0.1511627906976744,0
13476,1915.77,7,273.68142857142857,710,0.2857142857142857,86,12,1,0.11926605504587157,0
13477,2806.12,13,215.8553846153846,2088,0.15384615384615385,112,12,3,0.1069182389937107,1
13478,2068.03,7,295.4328571428572,1168,0.2857142857142857,114,14,2,0.10687022900763359,0
13479,808.5,7,115.5,708,0.42857142857142855,45,16,3,0.1206896551724138,1
13480,627.82,2,313.91,362,0.0,40,12,4,0.07317073170731707,0
13481,3803.09,14,271.6492857142857,2040,0.21428571428571427,162,9,1,0.09251101321585903,1
13482,336.09,2,168.045,187,0.0,20,17,3,0.1,1
13483,140.34,1,140.34,160,0.0,10,11,2,0.2,0
13484,767.32,4,191.83,212,0.25,38,13,6,0.1,1
13485,2957.92,15,197.19466666666668,1788,0.26666666666666666,132,15,1,0.14814814814814814,1
13486,1122.41,3,374.1366666666667,669,0.0,69,13,2,0.17391304347826086,1
13487,846.87,5,169.374,362,0.0,31,10,1,0.12244897959183673,1
13488,14131.81,29,487.30379310344824,7358,0.20689655172413793,370,11,1,0.11224489795918367,0
13489,449.52,4,112.38,560,0.0,11,10,4,0.14285714285714285,0
13490,154.25,1,154.25,25,0.0,8,14,1,0.125,0
13491,4467.66,27,165.46888888888887,2349,0.0,144,9,2,0.09578544061302682,1
13492,1269.84,3,423.28,408,0.0,38,14,1,0.16,0
13493,618.63,2,309.315,380,0.0,6,15,2,0.0,0
13494,316.26000000000005,1,316.26000000000005,162,0.0,18,11,1,0.05555555555555555,1
13495,4790.41,13,368.4930769230769,2443,0.23076923076923078,59,13,0,0.12056737588652482,0
13496,617.93,3,205.97666666666666,329,0.3333333333333333,28,10,2,0.1111111111111111,0
13497,1139.83,7,162.83285714285714,521,0.14285714285714285,52,12,0,0.13559322033898305,0
13498,327.38,1,327.38,362,0.0,17,15,2,0.058823529411764705,1
13499,1146.96,7,163.85142857142858,1358,0.2857142857142857,31,14,1,0.08888888888888889,0
13500,1436.3,5,287.26,814,0.2,77,15,2,0.08045977011494253,0
13501,2840.26,5,568.052,1238,0.4,90,13,1,0.0603448275862069,0
13502,774.6,6,129.1,488,0.16666666666666666,28,10,2,0.058823529411764705,0
13503,1665.29,12,138.77416666666667,1056,0.5,159,13,1,0.08333333333333333,1
13504,295.93,1,295.93,178,0.0,22,13,3,0.09090909090909091,0
13505,4282.88,8,535.36,2461,0.5,182,11,2,0.10572687224669604,0
13506,1308.53,8,163.56625,936,0.375,55,12,6,0.08139534883720931,1
13507,2479.16,4,619.79,1597,0.0,146,11,6,0.1111111111111111,0
13508,287.05,2,143.525,180,0.0,27,11,6,0.10714285714285714,1
13509,1114.72,8,139.34,1214,0.0,27,13,2,0.10204081632653061,0
13510,4488.39,17,264.0229411764706,3022,0.35294117647058826,178,13,1,0.11920529801324503,0
13511,244.61,2,122.305,53,0.5,5,12,0,0.0,0
13512,713.39,4,178.3475,419,0.0,31,10,2,0.1282051282051282,0
13513,796.99,4,199.2475,352,0.25,32,16,4,0.11904761904761904,1
13514,815.9000000000001,4,203.97500000000002,288,0.0,15,15,1,0.23809523809523808,0
13515,1265.82,6,210.97,819,0.0,64,11,2,0.06578947368421052,0
13516,1685.26,4,421.315,1114,0.0,55,12,2,0.11475409836065574,1
13517,2109.07,5,421.814,1360,0.4,125,8,0,0.0979020979020979,1
13518,627.16,1,627.16,382,0.0,36,10,3,0.05555555555555555,1
13519,331.26,3,110.42,132,0.3333333333333333,19,11,3,0.0,1
13520,6377.25,15,425.15,3115,0.26666666666666666,81,12,2,0.12135922330097088,0
13521,1039.27,3,346.42333333333335,688,0.0,313,13,3,0.07862407862407862,0
13522,125.80000000000001,1,125.80000000000001,44,0.0,5,15,2,0.0,0
13523,4325.07,7,617.8671428571428,1982,0.14285714285714285,177,8,1,0.0970873786407767,0
13524,680.1800000000001,5,136.036,324,0.0,17,12,6,0.1111111111111111,0
13525,628.78,2,314.39,394,0.0,5,12,4,0.3333333333333333,0
13526,862.21,4,215.5525,1478,0.5,29,12,1,0.044444444444444446,0
13527,4402.4400000000005,14,314.46000000000004,2672,0.14285714285714285,267,12,6,0.10440835266821345,0
13528,-40.0,1,-40.0,-16,1.0,1,16,1,0.0,0
13529,307.76,2,153.88,74,0.0,15,9,3,0.06666666666666667,0
13530,402.97999999999996,1,402.97999999999996,272,0.0,18,14,0,0.3888888888888889,0
13531,1433.07,6,238.845,497,0.0,44,15,3,0.13333333333333333,0
13532,210.31,1,210.31,129,0.0,66,12,6,0.12121212121212122,0
13533,260.15,3,86.71666666666665,196,0.0,61,12,3,0.0684931506849315,0
13534,7324.5,60,122.075,3708,0.4166666666666667,164,10,2,0.09327548806941431,0
13535,89.5,1,89.5,10,0.0,1,11,1,0.0,0
13536,3437.07,7,491.01000000000005,2116,0.0,91,13,6,0.10795454545454546,1
13537,717.85,2,358.925,337,0.0,38,10,1,0.14285714285714285,0
13538,3070.15,12,255.84583333333333,943,0.0,105,14,0,0.13043478260869565,0
13539,1531.26,9,170.14,698,0.2222222222222222,70,15,3,0.2159090909090909,0
13540,632.39,3,210.79666666666665,189,0.0,26,9,0,0.25,0
13541,717.9,3,239.29999999999998,266,0.3333333333333333,10,16,4,0.0,0
13542,3886.73,18,215.92944444444444,793,0.05555555555555555,98,11,6,0.12727272727272726,0
13543,1425.66,2,712.83,326,0.0,37,13,0,0.15217391304347827,0
13544,771.2,7,110.17142857142858,324,0.14285714285714285,219,11,6,0.14042553191489363,0
13545,337.64,3,112.54666666666667,245,0.3333333333333333,56,11,6,0.125,1
13546,1068.89,5,213.77800000000002,574,0.0,95,14,0,0.14093959731543623,0
13547,167.08,1,167.08,79,0.0,44,14,2,0.06818181818181818,0
13548,842.01,3,280.67,469,0.0,169,13,6,0.11602209944751381,0
13549,1003.72,9,111.52444444444444,553,0.1111111111111111,44,13,1,0.11666666666666667,1
13550,334.04,1,334.04,425,0.0,40,15,6,0.025,0
13551,244.2,2,122.1,36,0.0,5,14,0,0.2,1
13552,6547.03,32,204.5946875,2542,0.3125,162,15,4,0.15555555555555556,0
13553,476.3,1,476.3,185,0.0,85,12,2,0.16470588235294117,0
13554,1542.36,10,154.236,562,0.3,156,16,2,0.11594202898550725,0
13555,8583.04,16,536.44,4622,0.1875,264,11,1,0.12531969309462915,1
13556,200.82,2,100.41,134,0.0,8,9,3,0.0,0
13557,2980.08,16,186.255,2360,0.1875,126,11,4,0.15300546448087432,1
13558,592.43,4,148.1075,335,0.0,123,11,6,0.1317365269461078,0
13559,990.0,2,495.0,360,0.0,1,9,0,0.0,1
13560,171.42000000000002,1,171.42000000000002,63,0.0,32,13,4,0.0,0
13561,1760.26,11,160.02363636363637,1095,0.0,131,14,6,0.11061946902654868,0
13562,4838.18,8,604.7725,1603,0.0,88,10,3,0.11224489795918367,0
13563,777.53,2,388.765,209,0.0,49,17,4,0.16326530612244897,1
13564,14886.79,54,275.6812962962963,8678,0.3148148148148148,491,16,3,0.12059064807219032,0
13565,414.8,3,138.26666666666668,260,0.0,45,14,6,0.08333333333333333,0
13566,1629.01,5,325.802,1208,0.0,263,12,6,0.13725490196078433,0
13567,1045.49,5,209.098,628,0.2,180,12,2,0.15151515151515152,0
13568,165.35,1,165.35,60,0.0,41,14,6,0.17073170731707318,1
13569,707.32,4,176.83,328,0.0,140,13,1,0.13372093023255813,0
13570,239.49,1,239.49,161,0.0,27,13,6,0.1111111111111111,0
13571,4449.05,26,171.1173076923077,3138,0.0,263,12,2,0.1202435312024353,0
13572,1323.05,1,1323.05,510,0.0,32,11,2,0.21875,0
